"scenario_id","replicate_id","n","J","J_block","K1","K2","ARI_Q","RMSE_B","RMSE_eta","elapsed_min","seed","path"
14,72,1000,48,24,4,4,0.849235800993773,0.0809812715079514,0.173312036521909,1.87492792606354,2310072,"result/fits/scenario_14_n1000_J24_K4/replicate_072.rds"
14,73,1000,48,24,4,4,1,0.0687300680729464,0.270849885317466,1.89064633051554,2310073,"result/fits/scenario_14_n1000_J24_K4/replicate_073.rds"
14,74,1000,48,24,4,4,0.957655114421287,0.0718592358474434,0.176161937026492,1.88791286150614,2310074,"result/fits/scenario_14_n1000_J24_K4/replicate_074.rds"
14,75,1000,48,24,4,4,0.966376535113867,0.068408279526431,0.21002683261298,1.87182164589564,2310075,"result/fits/scenario_14_n1000_J24_K4/replicate_075.rds"
14,76,1000,48,24,4,4,0.957655114421287,0.0758216240241067,0.23704206577598,1.87893846829732,2310076,"result/fits/scenario_14_n1000_J24_K4/replicate_076.rds"
14,77,1000,48,24,4,4,0.965867828612927,0.071040855538234,0.190900322864174,1.87680428425471,2310077,"result/fits/scenario_14_n1000_J24_K4/replicate_077.rds"
14,78,1000,48,24,4,4,1,0.069192523509757,0.291729305824215,1.87473875681559,2310078,"result/fits/scenario_14_n1000_J24_K4/replicate_078.rds"
14,79,1000,48,24,4,4,0.957655114421287,0.0723197628951603,0.282814671198928,1.87468523979187,2310079,"result/fits/scenario_14_n1000_J24_K4/replicate_079.rds"
14,80,1000,48,24,4,4,0.966376535113867,0.081128907355556,0.237996391489194,1.87371428807576,2310080,"result/fits/scenario_14_n1000_J24_K4/replicate_080.rds"
14,81,1000,48,24,4,4,0.957655114421287,0.0741257353614848,0.22406847840517,1.86995924313863,2310081,"result/fits/scenario_14_n1000_J24_K4/replicate_081.rds"
14,82,1000,48,24,4,4,0.966376535113867,0.0779683457146807,0.18584147865224,1.88488682905833,2310082,"result/fits/scenario_14_n1000_J24_K4/replicate_082.rds"
14,83,1000,48,24,4,4,0.914669571532317,0.0787213893904034,0.21200398883757,1.88600242137909,2310083,"result/fits/scenario_14_n1000_J24_K4/replicate_083.rds"
14,84,1000,48,24,4,4,1,0.0698456825215584,0.298918359566967,1.87993323008219,2310084,"result/fits/scenario_14_n1000_J24_K4/replicate_084.rds"
14,85,1000,48,24,4,4,1,0.0704356950510877,0.317932148358002,1.87593318223953,2310085,"result/fits/scenario_14_n1000_J24_K4/replicate_085.rds"
14,86,1000,48,24,4,4,0.957655114421287,0.0836932912999086,0.203635222529495,1.87310715516408,2310086,"result/fits/scenario_14_n1000_J24_K4/replicate_086.rds"
14,87,1000,48,24,4,4,0.957655114421287,0.0753871148199263,0.175337338292524,1.87407323122025,2310087,"result/fits/scenario_14_n1000_J24_K4/replicate_087.rds"
14,88,1000,48,24,4,4,0.888224891761693,0.0799033896164026,0.209001500004653,1.8670449813207,2310088,"result/fits/scenario_14_n1000_J24_K4/replicate_088.rds"
14,89,1000,48,24,4,4,0.957655114421287,0.0728271390235664,0.259020464561642,1.86528350114822,2310089,"result/fits/scenario_14_n1000_J24_K4/replicate_089.rds"
14,90,1000,48,24,4,4,1,0.0693657297512063,0.280577931658592,1.86750502983729,2310090,"result/fits/scenario_14_n1000_J24_K4/replicate_090.rds"
14,91,1000,48,24,4,4,0.922617232758095,0.0843916934032737,0.231466799281192,1.87562553485235,2310091,"result/fits/scenario_14_n1000_J24_K4/replicate_091.rds"
14,92,1000,48,24,4,4,0.966376535113867,0.0685238410205627,0.232777073231517,1.87704039414724,2310092,"result/fits/scenario_14_n1000_J24_K4/replicate_092.rds"
14,93,1000,48,24,4,4,0.966376535113867,0.0717304218253492,0.218363287325984,1.87396101156871,2310093,"result/fits/scenario_14_n1000_J24_K4/replicate_093.rds"
14,94,1000,48,24,4,4,1,0.0726475737819054,0.214611088750282,1.88438102404277,2310094,"result/fits/scenario_14_n1000_J24_K4/replicate_094.rds"
14,95,1000,48,24,4,4,0.922617232758095,0.085762696869142,0.211068826368276,1.88113113244375,2310095,"result/fits/scenario_14_n1000_J24_K4/replicate_095.rds"
14,96,1000,48,24,4,4,1,0.0727423723578932,0.245760875426704,1.87574332555135,2310096,"result/fits/scenario_14_n1000_J24_K4/replicate_096.rds"
14,97,1000,48,24,4,4,1,0.086466903801505,0.199352167153715,1.86676187912623,2310097,"result/fits/scenario_14_n1000_J24_K4/replicate_097.rds"
14,98,1000,48,24,4,4,1,0.0686401798238545,0.16962751005787,1.90145488182704,2310098,"result/fits/scenario_14_n1000_J24_K4/replicate_098.rds"
14,99,1000,48,24,4,4,0.922617232758095,0.0793450543858425,0.237979087100372,1.93254834016164,2310099,"result/fits/scenario_14_n1000_J24_K4/replicate_099.rds"
14,100,1000,48,24,4,4,0.922617232758095,0.0799642587881029,0.24369128014243,1.90129986604055,2310100,"result/fits/scenario_14_n1000_J24_K4/replicate_100.rds"
15,1,2000,48,24,4,4,1,0.0551181205433515,0.203336690983297,3.5907374103864,2410001,"result/fits/scenario_15_n2000_J24_K4/replicate_001.rds"
15,2,2000,48,24,4,4,0.957655114421287,0.0601591694214171,0.194788673952211,3.64013270537058,2410002,"result/fits/scenario_15_n2000_J24_K4/replicate_002.rds"
15,3,2000,48,24,4,4,1,0.0600535225101275,0.181750159821271,3.62427729765574,2410003,"result/fits/scenario_15_n2000_J24_K4/replicate_003.rds"
15,4,2000,48,24,4,4,1,0.0564851203095066,0.143294790867463,3.67081274986267,2410004,"result/fits/scenario_15_n2000_J24_K4/replicate_004.rds"
15,5,2000,48,24,4,4,1,0.0620176901101685,0.21921478247972,3.66076823472977,2410005,"result/fits/scenario_15_n2000_J24_K4/replicate_005.rds"
15,6,2000,48,24,4,4,1,0.0585783497209832,0.169720816328355,3.67115334669749,2410006,"result/fits/scenario_15_n2000_J24_K4/replicate_006.rds"
15,7,2000,48,24,4,4,0.966376535113867,0.0583701212106062,0.154303723313017,3.66425331433614,2410007,"result/fits/scenario_15_n2000_J24_K4/replicate_007.rds"
15,8,2000,48,24,4,4,1,0.057676587534349,0.156186493036311,3.67852495511373,2410008,"result/fits/scenario_15_n2000_J24_K4/replicate_008.rds"
15,9,2000,48,24,4,4,0.957655114421287,0.0496833215913261,0.207785564031311,3.67415976524353,2410009,"result/fits/scenario_15_n2000_J24_K4/replicate_009.rds"
15,10,2000,48,24,4,4,0.957655114421287,0.0654922128978963,0.187196687343203,3.66273471911748,2410010,"result/fits/scenario_15_n2000_J24_K4/replicate_010.rds"
15,11,2000,48,24,4,4,0.957655114421287,0.0614754751906365,0.244907023791554,3.65778551499049,2410011,"result/fits/scenario_15_n2000_J24_K4/replicate_011.rds"
15,12,2000,48,24,4,4,1,0.0528740872212632,0.182363154518122,3.65767068862915,2410012,"result/fits/scenario_15_n2000_J24_K4/replicate_012.rds"
15,13,2000,48,24,4,4,1,0.0544369506161245,0.205810688499129,3.85513986349106,2410013,"result/fits/scenario_15_n2000_J24_K4/replicate_013.rds"
15,14,2000,48,24,4,4,1,0.0595170027419618,0.158910737709261,3.86075562238693,2410014,"result/fits/scenario_15_n2000_J24_K4/replicate_014.rds"
15,15,2000,48,24,4,4,1,0.0548650288237345,0.14023447660296,3.84226665496826,2410015,"result/fits/scenario_15_n2000_J24_K4/replicate_015.rds"
15,16,2000,48,24,4,4,0.957655114421287,0.0687652746497284,0.203892519511738,3.66965465545654,2410016,"result/fits/scenario_15_n2000_J24_K4/replicate_016.rds"
15,17,2000,48,24,4,4,0.957655114421287,0.0562797970054328,0.198618732802252,3.87231490214666,2410017,"result/fits/scenario_15_n2000_J24_K4/replicate_017.rds"
15,18,2000,48,24,4,4,1,0.0625507781891568,0.135088953860339,3.83164304892222,2410018,"result/fits/scenario_15_n2000_J24_K4/replicate_018.rds"
15,19,2000,48,24,4,4,0.957655114421287,0.065063931327392,0.142487465257135,3.84746150573095,2410019,"result/fits/scenario_15_n2000_J24_K4/replicate_019.rds"
15,20,2000,48,24,4,4,0.931735657225853,0.0643108888804622,0.26682443170792,3.90714750687281,2410020,"result/fits/scenario_15_n2000_J24_K4/replicate_020.rds"
15,21,2000,48,24,4,4,1,0.0552299730319338,0.184088317846278,3.88507061799367,2410021,"result/fits/scenario_15_n2000_J24_K4/replicate_021.rds"
15,22,2000,48,24,4,4,0.957655114421287,0.0623356625988341,0.134252680243373,3.92212021350861,2410022,"result/fits/scenario_15_n2000_J24_K4/replicate_022.rds"
15,23,2000,48,24,4,4,0.966376535113867,0.0620719264241018,0.171136300436233,3.85992256800334,2410023,"result/fits/scenario_15_n2000_J24_K4/replicate_023.rds"
15,24,2000,48,24,4,4,1,0.058166463936151,0.166724072997793,3.85757419665654,2410024,"result/fits/scenario_15_n2000_J24_K4/replicate_024.rds"
15,25,2000,48,24,4,4,1,0.0599177891260032,0.180227142264739,3.84134499231974,2410025,"result/fits/scenario_15_n2000_J24_K4/replicate_025.rds"
15,26,2000,48,24,4,4,0.966376535113867,0.0615054868052593,0.184311841807531,3.89561202526093,2410026,"result/fits/scenario_15_n2000_J24_K4/replicate_026.rds"
15,27,2000,48,24,4,4,1,0.055514166854644,0.235388181012831,3.85412990649541,2410027,"result/fits/scenario_15_n2000_J24_K4/replicate_027.rds"
15,28,2000,48,24,4,4,1,0.0633170691205174,0.200787196669044,3.93020451466242,2410028,"result/fits/scenario_15_n2000_J24_K4/replicate_028.rds"
15,29,2000,48,24,4,4,1,0.0565264589162244,0.149381713509319,3.90481710036596,2410029,"result/fits/scenario_15_n2000_J24_K4/replicate_029.rds"
15,30,2000,48,24,4,4,1,0.062637211788908,0.18780909523758,3.90590877135595,2410030,"result/fits/scenario_15_n2000_J24_K4/replicate_030.rds"
15,31,2000,48,24,4,4,0.922617232758095,0.0636077684838027,0.153985478043075,3.91439805428187,2410031,"result/fits/scenario_15_n2000_J24_K4/replicate_031.rds"
15,32,2000,48,24,4,4,0.966376535113867,0.0552387105510783,0.200310438438462,3.91352392832438,2410032,"result/fits/scenario_15_n2000_J24_K4/replicate_032.rds"
15,33,2000,48,24,4,4,1,0.0542259837235479,0.142371290740867,3.96391011079152,2410033,"result/fits/scenario_15_n2000_J24_K4/replicate_033.rds"
15,34,2000,48,24,4,4,1,0.0581307957322154,0.151123145114962,3.91232010126114,2410034,"result/fits/scenario_15_n2000_J24_K4/replicate_034.rds"
15,35,2000,48,24,4,4,1,0.0566211691346714,0.155981173630687,3.93859087626139,2410035,"result/fits/scenario_15_n2000_J24_K4/replicate_035.rds"
15,36,2000,48,24,4,4,1,0.0550771064227865,0.188699182221547,3.96195300420125,2410036,"result/fits/scenario_15_n2000_J24_K4/replicate_036.rds"
15,37,2000,48,24,4,4,1,0.0548494195564987,0.125696075647326,3.92121248245239,2410037,"result/fits/scenario_15_n2000_J24_K4/replicate_037.rds"
15,38,2000,48,24,4,4,1,0.0643330719125827,0.179475123720241,3.92078224817912,2410038,"result/fits/scenario_15_n2000_J24_K4/replicate_038.rds"
15,39,2000,48,24,4,4,1,0.0593165702997515,0.18620159480115,3.67997353076935,2410039,"result/fits/scenario_15_n2000_J24_K4/replicate_039.rds"
15,40,2000,48,24,4,4,1,0.0584059931088611,0.170769298519398,3.94046875238419,2410040,"result/fits/scenario_15_n2000_J24_K4/replicate_040.rds"
15,41,2000,48,24,4,4,1,0.0578849241945865,0.144885419121884,3.97001182635625,2410041,"result/fits/scenario_15_n2000_J24_K4/replicate_041.rds"
15,42,2000,48,24,4,4,1,0.0537024511702638,0.156778063733969,3.94746107260386,2410042,"result/fits/scenario_15_n2000_J24_K4/replicate_042.rds"
15,43,2000,48,24,4,4,1,0.0549337981393545,0.151441715018862,3.95126581986745,2410043,"result/fits/scenario_15_n2000_J24_K4/replicate_043.rds"
15,44,2000,48,24,4,4,0.966376535113867,0.0666196417788198,0.192917145253397,3.96029818852743,2410044,"result/fits/scenario_15_n2000_J24_K4/replicate_044.rds"
15,45,2000,48,24,4,4,1,0.0585512637895317,0.185690155289743,3.94247131745021,2410045,"result/fits/scenario_15_n2000_J24_K4/replicate_045.rds"
15,46,2000,48,24,4,4,1,0.0502649626091652,0.155455864128073,3.95818175077438,2410046,"result/fits/scenario_15_n2000_J24_K4/replicate_046.rds"
15,47,2000,48,24,4,4,1,0.0594429225361184,0.228045930821965,3.95925309260686,2410047,"result/fits/scenario_15_n2000_J24_K4/replicate_047.rds"
15,48,2000,48,24,4,4,1,0.0605253967761687,0.155310120602559,3.67549831072489,2410048,"result/fits/scenario_15_n2000_J24_K4/replicate_048.rds"
15,49,2000,48,24,4,4,1,0.0542122670360419,0.192470624381646,3.67514704465866,2410049,"result/fits/scenario_15_n2000_J24_K4/replicate_049.rds"
15,50,2000,48,24,4,4,1,0.0615085957615998,0.126224240808659,3.65801384846369,2410050,"result/fits/scenario_15_n2000_J24_K4/replicate_050.rds"
15,51,2000,48,24,4,4,0.931735657225853,0.0635391482035747,0.175880866072284,3.66815714438756,2410051,"result/fits/scenario_15_n2000_J24_K4/replicate_051.rds"
15,52,2000,48,24,4,4,1,0.0562772632479154,0.147996113057069,3.68351388374964,2410052,"result/fits/scenario_15_n2000_J24_K4/replicate_052.rds"
15,53,2000,48,24,4,4,1,0.0533057867864576,0.191225679389812,3.67898397445679,2410053,"result/fits/scenario_15_n2000_J24_K4/replicate_053.rds"
15,54,2000,48,24,4,4,1,0.0618067424478151,0.202467528066412,3.67896764278412,2410054,"result/fits/scenario_15_n2000_J24_K4/replicate_054.rds"
15,55,2000,48,24,4,4,1,0.0596756171360051,0.172841743065085,3.67723158200582,2410055,"result/fits/scenario_15_n2000_J24_K4/replicate_055.rds"
15,56,2000,48,24,4,4,1,0.05834583780581,0.210930580840969,3.64571191469828,2410056,"result/fits/scenario_15_n2000_J24_K4/replicate_056.rds"
15,57,2000,48,24,4,4,0.966376535113867,0.0655716812590237,0.234242228808228,3.64757711092631,2410057,"result/fits/scenario_15_n2000_J24_K4/replicate_057.rds"
15,58,2000,48,24,4,4,1,0.0542530363744191,0.181456900017822,3.67823342879613,2410058,"result/fits/scenario_15_n2000_J24_K4/replicate_058.rds"
15,59,2000,48,24,4,4,0.957655114421287,0.0614331514280899,0.147854275693982,3.69869283437729,2410059,"result/fits/scenario_15_n2000_J24_K4/replicate_059.rds"
15,60,2000,48,24,4,4,1,0.0534233171274488,0.143017053843289,3.67555869023005,2410060,"result/fits/scenario_15_n2000_J24_K4/replicate_060.rds"
15,61,2000,48,24,4,4,0.966376535113867,0.0576102827093602,0.185160572641606,3.64353881279627,2410061,"result/fits/scenario_15_n2000_J24_K4/replicate_061.rds"
15,62,2000,48,24,4,4,0.966376535113867,0.0624815100271469,0.224970280278767,3.96293495893478,2410062,"result/fits/scenario_15_n2000_J24_K4/replicate_062.rds"
15,63,2000,48,24,4,4,1,0.0559332351161256,0.18616432950946,3.93465547561645,2410063,"result/fits/scenario_15_n2000_J24_K4/replicate_063.rds"
15,64,2000,48,24,4,4,1,0.0607705897165789,0.187312989549008,3.95219677289327,2410064,"result/fits/scenario_15_n2000_J24_K4/replicate_064.rds"
15,65,2000,48,24,4,4,1,0.0580073052207035,0.169849104963888,3.96458255052567,2410065,"result/fits/scenario_15_n2000_J24_K4/replicate_065.rds"
15,66,2000,48,24,4,4,1,0.0534610949645015,0.164664106767669,3.96938573916753,2410066,"result/fits/scenario_15_n2000_J24_K4/replicate_066.rds"
15,67,2000,48,24,4,4,1,0.0577053070885851,0.156206026957361,3.95901582241058,2410067,"result/fits/scenario_15_n2000_J24_K4/replicate_067.rds"
15,68,2000,48,24,4,4,0.957655114421287,0.0582651030050873,0.119075175455075,3.96452744404475,2410068,"result/fits/scenario_15_n2000_J24_K4/replicate_068.rds"
15,69,2000,48,24,4,4,1,0.0554320920974499,0.142422058673322,3.93474825223287,2410069,"result/fits/scenario_15_n2000_J24_K4/replicate_069.rds"
15,70,2000,48,24,4,4,1,0.0695260934056711,0.21063964814929,3.94013905922572,2410070,"result/fits/scenario_15_n2000_J24_K4/replicate_070.rds"
15,71,2000,48,24,4,4,1,0.055361385184903,0.205411414482602,3.95558654467265,2410071,"result/fits/scenario_15_n2000_J24_K4/replicate_071.rds"
15,72,2000,48,24,4,4,1,0.0638347596952593,0.170776870452538,3.95454816818237,2410072,"result/fits/scenario_15_n2000_J24_K4/replicate_072.rds"
15,73,2000,48,24,4,4,0.966376535113867,0.058417019777954,0.142590184842501,3.78481998443604,2410073,"result/fits/scenario_15_n2000_J24_K4/replicate_073.rds"
15,74,2000,48,24,4,4,0.957655114421287,0.0552418523121043,0.173053225805275,3.78693859179815,2410074,"result/fits/scenario_15_n2000_J24_K4/replicate_074.rds"
15,75,2000,48,24,4,4,0.966376535113867,0.0621613301427974,0.185644088649954,3.9735434293747,2410075,"result/fits/scenario_15_n2000_J24_K4/replicate_075.rds"
15,76,2000,48,24,4,4,1,0.0598203972171202,0.160913268367682,3.6464585185051,2410076,"result/fits/scenario_15_n2000_J24_K4/replicate_076.rds"
15,77,2000,48,24,4,4,1,0.0593789141219253,0.188756945267662,3.64620054960251,2410077,"result/fits/scenario_15_n2000_J24_K4/replicate_077.rds"
15,78,2000,48,24,4,4,1,0.0525192282556687,0.176535137722703,3.65818458398183,2410078,"result/fits/scenario_15_n2000_J24_K4/replicate_078.rds"
15,79,2000,48,24,4,4,1,0.0554132074903844,0.20025544465928,3.7770894964536,2410079,"result/fits/scenario_15_n2000_J24_K4/replicate_079.rds"
15,80,2000,48,24,4,4,0.957655114421287,0.0607276443346185,0.183447788770802,3.79183596372604,2410080,"result/fits/scenario_15_n2000_J24_K4/replicate_080.rds"
15,81,2000,48,24,4,4,1,0.0641760384799227,0.13483728892981,3.78414074579875,2410081,"result/fits/scenario_15_n2000_J24_K4/replicate_081.rds"
15,82,2000,48,24,4,4,0.957655114421287,0.0574784426202042,0.156574793806848,3.78608035246531,2410082,"result/fits/scenario_15_n2000_J24_K4/replicate_082.rds"
15,83,2000,48,24,4,4,0.931735657225853,0.060925707110582,0.20820146642559,3.79597684144974,2410083,"result/fits/scenario_15_n2000_J24_K4/replicate_083.rds"
15,84,2000,48,24,4,4,1,0.0565618905610666,0.176548431578487,3.77349546353022,2410084,"result/fits/scenario_15_n2000_J24_K4/replicate_084.rds"
15,85,2000,48,24,4,4,1,0.0638246064834155,0.189280738732368,3.78053232828776,2410085,"result/fits/scenario_15_n2000_J24_K4/replicate_085.rds"
15,86,2000,48,24,4,4,1,0.064307365444283,0.14870870309793,3.76144498586655,2410086,"result/fits/scenario_15_n2000_J24_K4/replicate_086.rds"
15,87,2000,48,24,4,4,1,0.0541356144614944,0.160238595903035,3.76769181489944,2410087,"result/fits/scenario_15_n2000_J24_K4/replicate_087.rds"
15,88,2000,48,24,4,4,1,0.0571690986622147,0.202379647627643,3.755686100324,2410088,"result/fits/scenario_15_n2000_J24_K4/replicate_088.rds"
15,89,2000,48,24,4,4,1,0.0611646427980256,0.154041173243965,3.78132961591085,2410089,"result/fits/scenario_15_n2000_J24_K4/replicate_089.rds"
15,90,2000,48,24,4,4,0.957655114421287,0.066579213737592,0.168796999590705,3.76836977799733,2410090,"result/fits/scenario_15_n2000_J24_K4/replicate_090.rds"
15,91,2000,48,24,4,4,0.966376535113867,0.0603870691277339,0.224434972852435,3.75453594923019,2410091,"result/fits/scenario_15_n2000_J24_K4/replicate_091.rds"
15,92,2000,48,24,4,4,1,0.058385565734443,0.212333296709295,3.76307820479075,2410092,"result/fits/scenario_15_n2000_J24_K4/replicate_092.rds"
15,93,2000,48,24,4,4,0.914669571532317,0.0573153128081801,0.141763060067661,3.75228902101517,2410093,"result/fits/scenario_15_n2000_J24_K4/replicate_093.rds"
15,94,2000,48,24,4,4,1,0.0587970888326514,0.159917246238857,3.73270728588104,2410094,"result/fits/scenario_15_n2000_J24_K4/replicate_094.rds"
15,95,2000,48,24,4,4,1,0.0604903403118349,0.195596341107721,3.67231728633245,2410095,"result/fits/scenario_15_n2000_J24_K4/replicate_095.rds"
15,96,2000,48,24,4,4,1,0.0593405353731413,0.171464350333004,3.72016795873642,2410096,"result/fits/scenario_15_n2000_J24_K4/replicate_096.rds"
15,97,2000,48,24,4,4,0.939813403256296,0.0585820615131553,0.19311324968439,3.98757995764414,2410097,"result/fits/scenario_15_n2000_J24_K4/replicate_097.rds"
15,98,2000,48,24,4,4,0.957655114421287,0.0614979110177663,0.136555658384005,3.63850886027018,2410098,"result/fits/scenario_15_n2000_J24_K4/replicate_098.rds"
15,99,2000,48,24,4,4,1,0.0542098367974617,0.130297246236953,3.66535880565643,2410099,"result/fits/scenario_15_n2000_J24_K4/replicate_099.rds"
15,100,2000,48,24,4,4,1,0.0481492109564692,0.205672094842973,3.69754540125529,2410100,"result/fits/scenario_15_n2000_J24_K4/replicate_100.rds"
16,1,500,72,36,4,4,0.971737276087575,0.0857372361987566,0.336495597391832,1.33470163742701,2510001,"result/fits/scenario_16_n500_J36_K4/replicate_001.rds"
16,2,500,72,36,4,4,0.942432432432432,0.106952419996445,0.245768105147751,1.30312811930974,2510002,"result/fits/scenario_16_n500_J36_K4/replicate_002.rds"
16,3,500,72,36,4,4,0.881365372374284,0.0996381101429687,0.317767329728526,1.33163326183955,2510003,"result/fits/scenario_16_n500_J36_K4/replicate_003.rds"
16,4,500,72,36,4,4,0.912682764948172,0.100280650002324,0.216219847319947,1.33121840556463,2510004,"result/fits/scenario_16_n500_J36_K4/replicate_004.rds"
16,5,500,72,36,4,4,0.938547056221269,0.0885037296905974,0.259612268218507,1.32812688350677,2510005,"result/fits/scenario_16_n500_J36_K4/replicate_005.rds"
16,6,500,72,36,4,4,0.938092193222112,0.0932563377606178,0.241941359976996,1.33279137611389,2510006,"result/fits/scenario_16_n500_J36_K4/replicate_006.rds"
16,7,500,72,36,4,4,0.886035313001605,0.0938936021187671,0.200504320947634,1.37315545876821,2510007,"result/fits/scenario_16_n500_J36_K4/replicate_007.rds"
16,8,500,72,36,4,4,0.889839274347549,0.0998535982285205,0.29300685220847,1.3790962100029,2510008,"result/fits/scenario_16_n500_J36_K4/replicate_008.rds"
16,9,500,72,36,4,4,0.938547056221269,0.112160078182387,0.30321847449839,1.3730989019076,2510009,"result/fits/scenario_16_n500_J36_K4/replicate_009.rds"
16,10,500,72,36,4,4,0.967582375770489,0.0914121573720336,0.296026546099183,1.36934661865234,2510010,"result/fits/scenario_16_n500_J36_K4/replicate_010.rds"
16,11,500,72,36,4,4,0.971737276087575,0.10135912727395,0.265638475278843,1.37100590070089,2510011,"result/fits/scenario_16_n500_J36_K4/replicate_011.rds"
16,12,500,72,36,4,4,0.901312741312741,0.0934873536328495,0.228882692921638,1.37007321119308,2510012,"result/fits/scenario_16_n500_J36_K4/replicate_012.rds"
16,13,500,72,36,4,4,0.912026747959485,0.088968919106502,0.258108263582258,1.37765748898188,2510013,"result/fits/scenario_16_n500_J36_K4/replicate_013.rds"
16,14,500,72,36,4,4,0.892294527208371,0.110083046313414,0.309273438038353,1.42749295632044,2510014,"result/fits/scenario_16_n500_J36_K4/replicate_014.rds"
16,15,500,72,36,4,4,0.913329070510957,0.0895560332603072,0.245486973985847,1.42232277790705,2510015,"result/fits/scenario_16_n500_J36_K4/replicate_015.rds"
16,16,500,72,36,4,4,0.963128233732761,0.0972774737156022,0.206581929982919,1.4224126180013,2510016,"result/fits/scenario_16_n500_J36_K4/replicate_016.rds"
16,17,500,72,36,4,4,0.912682764948172,0.0944705300703161,0.260707767853307,1.42301814158758,2510017,"result/fits/scenario_16_n500_J36_K4/replicate_017.rds"
16,18,500,72,36,4,4,0.947129245985527,0.0839120410297705,0.221854043243784,1.4216624935468,2510018,"result/fits/scenario_16_n500_J36_K4/replicate_018.rds"
16,19,500,72,36,4,4,0.846301864101022,0.101287591463822,0.289474472855092,1.4193488518397,2510019,"result/fits/scenario_16_n500_J36_K4/replicate_019.rds"
16,20,500,72,36,4,4,0.938547056221269,0.0889548752968597,0.260235240324761,1.42337696154912,2510020,"result/fits/scenario_16_n500_J36_K4/replicate_020.rds"
16,21,500,72,36,4,4,0.938547056221269,0.0973283665723169,0.281651228994182,1.43093622525533,2510021,"result/fits/scenario_16_n500_J36_K4/replicate_021.rds"
16,22,500,72,36,4,4,0.844999508309568,0.101294838624522,0.186790256543335,1.32951953411102,2510022,"result/fits/scenario_16_n500_J36_K4/replicate_022.rds"
16,23,500,72,36,4,4,0.908182459440395,0.105893097490672,0.262435291057881,1.32889108657837,2510023,"result/fits/scenario_16_n500_J36_K4/replicate_023.rds"
16,24,500,72,36,4,4,0.967582375770489,0.0885243589044162,0.227525353495022,1.32693043549856,2510024,"result/fits/scenario_16_n500_J36_K4/replicate_024.rds"
16,25,500,72,36,4,4,0.930353330384105,0.106003493204469,0.27631321595667,1.33230386177699,2510025,"result/fits/scenario_16_n500_J36_K4/replicate_025.rds"
16,26,500,72,36,4,4,0.81357415658816,0.0987550272219789,0.324174189029341,1.33193703492482,2510026,"result/fits/scenario_16_n500_J36_K4/replicate_026.rds"
16,27,500,72,36,4,4,0.878513128134527,0.102448291613303,0.336810127414986,1.33027468125025,2510027,"result/fits/scenario_16_n500_J36_K4/replicate_027.rds"
16,28,500,72,36,4,4,0.938995283829454,0.0932232822327762,0.311638041434589,1.33009626865387,2510028,"result/fits/scenario_16_n500_J36_K4/replicate_028.rds"
16,29,500,72,36,4,4,0.967582375770489,0.0994488833822577,0.223775428636816,1.40211048126221,2510029,"result/fits/scenario_16_n500_J36_K4/replicate_029.rds"
16,30,500,72,36,4,4,0.857030046985431,0.0924445348937929,0.280563754089654,1.37204524278641,2510030,"result/fits/scenario_16_n500_J36_K4/replicate_030.rds"
16,31,500,72,36,4,4,0.947129245985527,0.0944262936250893,0.345248225817527,1.36853055159251,2510031,"result/fits/scenario_16_n500_J36_K4/replicate_031.rds"
16,32,500,72,36,4,4,0.995991493686132,0.0967248284563225,0.224991031006385,1.37517103354136,2510032,"result/fits/scenario_16_n500_J36_K4/replicate_032.rds"
16,33,500,72,36,4,4,0.934208494208494,0.0855327798495547,0.269097374658457,1.3432555993398,2510033,"result/fits/scenario_16_n500_J36_K4/replicate_033.rds"
16,34,500,72,36,4,4,0.857030046985431,0.0978793817176052,0.265839236481969,1.33317368825277,2510034,"result/fits/scenario_16_n500_J36_K4/replicate_034.rds"
16,35,500,72,36,4,4,0.876659811106008,0.101688220314243,0.187497572608284,1.3291130065918,2510035,"result/fits/scenario_16_n500_J36_K4/replicate_035.rds"
16,36,500,72,36,4,4,0.663024447866349,0.101997095164487,0.23791061954012,1.33288743098577,2510036,"result/fits/scenario_16_n500_J36_K4/replicate_036.rds"
16,37,500,72,36,4,4,0.967582375770489,0.0896393230282765,0.314864420331843,1.33259549538294,2510037,"result/fits/scenario_16_n500_J36_K4/replicate_037.rds"
16,38,500,72,36,4,4,0.89148836115683,0.10136626927182,0.26127172730004,1.37175024747849,2510038,"result/fits/scenario_16_n500_J36_K4/replicate_038.rds"
16,39,500,72,36,4,4,0.933719709051305,0.0871866069749776,0.301550160261507,1.36238096952438,2510039,"result/fits/scenario_16_n500_J36_K4/replicate_039.rds"
16,40,500,72,36,4,4,0.971737276087575,0.0875201605143093,0.266401437807213,1.36578179597855,2510040,"result/fits/scenario_16_n500_J36_K4/replicate_040.rds"
16,41,500,72,36,4,4,0.971737276087575,0.0939026000953374,0.293905683823744,1.37106884717941,2510041,"result/fits/scenario_16_n500_J36_K4/replicate_041.rds"
16,42,500,72,36,4,4,0.873850041457733,0.10065174065236,0.310855799414767,1.37141092618306,2510042,"result/fits/scenario_16_n500_J36_K4/replicate_042.rds"
16,43,500,72,36,4,4,0.967582375770489,0.103543971625242,0.306225682292995,1.29001874923706,2510043,"result/fits/scenario_16_n500_J36_K4/replicate_043.rds"
